NAME;TIME;LAT;LON;INTENSITY;STORM_SPEED;STORM_DIR
FERDINAND 2;2020-02-28 18:00:00;-16.2;112.1;35;6;285
FERDINAND 2;2020-02-28 21:00:00;-16;111.8;35;7;290
FERDINAND 2;2020-02-29 00:00:00;-15.9;111.5;35;5;305
FERDINAND 2;2020-02-29 03:00:00;-15.8;111.3;33;3;320
FERDINAND 2;2020-02-29 06:00:00;-15.7;111.3;30;2;320
FERDINAND 2;2020-02-29 09:00:00;-15.6;111.2;30;2;305
FERDINAND 2;2020-02-29 12:00:00;-15.6;111.1;30;2;305
FERDINAND 2;2020-02-29 15:00:00;-15.5;111;30;2;315
FERDINAND 2;2020-02-29 18:00:00;-15.4;111;30;2;335
FERDINAND 2;2020-02-29 21:00:00;-15.3;110.9;30;3;350
FERDINAND 2;2020-03-01 00:00:00;-15.2;110.9;30;3;0
JERUTO;2020-04-13 06:00:00;-11.8;91.3;;7;210
JERUTO;2020-04-13 09:00:00;-12.1;91.1;;8;220
JERUTO;2020-04-13 12:00:00;-12.4;90.8;;10;240
JERUTO;2020-04-13 15:00:00;-12.6;90.2;;13;250
MANGGA;2020-05-18 00:00:00;-4;95.1;20;3;195
MANGGA;2020-05-18 03:00:00;-4.1;95.1;20;3;200
MANGGA;2020-05-18 06:00:00;-4.3;95;20;3;215
MANGGA;2020-05-18 09:00:00;-4.4;94.9;20;3;220
MANGGA;2020-05-18 12:00:00;-4.5;94.8;20;3;210
MANGGA;2020-05-18 15:00:00;-4.7;94.8;20;3;195
MANGGA;2020-05-18 18:00:00;-4.8;94.7;20;3;210
MANGGA;2020-05-18 21:00:00;-4.9;94.6;20;3;225
MANGGA;2020-05-19 00:00:00;-5;94.5;20;2;220
MANGGA;2020-05-19 03:00:00;-5.1;94.4;20;3;230
MANGGA;2020-05-19 06:00:00;-5.2;94.3;20;4;245
MANGGA;2020-05-19 09:00:00;-5.3;94.1;20;5;250
MANGGA;2020-05-19 12:00:00;-5.4;93.8;20;7;250
MANGGA;2020-05-19 15:00:00;-5.5;93.4;23;6;240
MANGGA;2020-05-19 18:00:00;-5.6;93.3;25;4;225
MANGGA;2020-05-19 21:00:00;-5.8;93.2;25;3;200
MANGGA;2020-05-20 00:00:00;-5.9;93.2;25;3;200
MANGGA;2020-05-20 03:00:00;-6;93.1;28;3;210
MANGGA;2020-05-20 06:00:00;-6.1;93;30;4;205
MANGGA;2020-05-20 09:00:00;-6.3;92.9;33;4;200
MANGGA;2020-05-20 12:00:00;-6.6;92.9;35;5;190
MANGGA;2020-05-20 15:00:00;-6.8;92.8;35;6;185
MANGGA;2020-05-20 18:00:00;-7.1;92.8;35;6;190
MANGGA;2020-05-20 21:00:00;-7.4;92.7;35;6;200
MANGGA;2020-05-21 00:00:00;-7.7;92.6;35;7;195
MANGGA;2020-05-21 03:00:00;-8;92.5;35;7;185
MANGGA;2020-05-21 06:00:00;-8.4;92.6;35;7;170
MANGGA;2020-05-21 09:00:00;-8.8;92.7;35;8;155
MANGGA;2020-05-21 12:00:00;-9.1;92.9;35;7;150
MANGGA;2020-05-21 15:00:00;-9.4;93.1;35;7;150
MANGGA;2020-05-21 18:00:00;-9.7;93.3;35;7;150
MANGGA;2020-05-21 21:00:00;-10;93.4;33;9;150
MANGGA;2020-05-22 00:00:00;-10.4;93.7;30;10;150
MANGGA;2020-05-22 03:00:00;-10.8;93.9;30;11;145
MANGGA;2020-05-22 06:00:00;-11.3;94.3;30;13;145
MANGGA;2020-05-22 09:00:00;-11.9;94.7;30;15;150
MANGGA;2020-05-22 12:00:00;-12.6;95.1;30;17;150
MANGGA;2020-05-22 15:00:00;-13.3;95.5;28;19;150
MANGGA;2020-05-22 18:00:00;-14.2;96;25;20;145
MANGGA;2020-05-22 21:00:00;-15;96.6;25;21;145
MANGGA;2020-05-23 00:00:00;-15.9;97.2;25;21;145
MANGGA;2020-05-23 03:00:00;-16.7;97.8;;22;140
MANGGA;2020-05-23 06:00:00;-17.5;98.7;;23;130
MANGGA;2020-05-23 09:00:00;-18.2;99.7;;27;125
MANGGA;2020-05-23 12:00:00;-19;101;;36;120
ALICIA;2020-11-11 12:00:00;-3.7;91.6;;12;245
ALICIA;2020-11-11 15:00:00;-3.9;91;;12;245
ALICIA;2020-11-11 18:00:00;-4.2;90.5;;11;240
ALICIA;2020-11-11 21:00:00;-4.5;90;;10;240
BONGOYO;2020-11-26 12:00:00;-11.2;91.2;;6;120
BONGOYO;2020-11-26 15:00:00;-11.3;91.5;;6;120
BONGOYO;2020-11-26 18:00:00;-11.5;91.7;;6;130
BONGOYO;2020-11-26 21:00:00;-11.7;91.9;;6;135
BONGOYO;2020-11-27 00:00:00;-11.9;92.1;;5;135
BONGOYO;2020-11-27 03:00:00;-12;92.3;;4;135
BONGOYO;2020-11-27 06:00:00;-12.2;92.4;;6;145
BONGOYO;2020-11-27 09:00:00;-12.5;92.6;;7;145
BONGOYO;2020-11-27 12:00:00;-12.8;92.8;;6;145
BONGOYO;2020-11-27 15:00:00;-13;92.9;;4;145
BONGOYO;2020-11-27 18:00:00;-13.1;93;;3;170
BONGOYO;2020-11-27 21:00:00;-13.3;93;;3;195
BONGOYO;2020-11-28 00:00:00;-13.4;92.9;;3;240
BONGOYO;2020-11-28 03:00:00;-13.4;92.7;;5;270
BONGOYO;2020-11-28 06:00:00;-13.4;92.4;;6;280
BONGOYO;2020-11-28 09:00:00;-13.3;92.1;;6;290
BONGOYO;2020-11-28 12:00:00;-13.2;91.8;;6;305
BONGOYO;2020-11-28 15:00:00;-13;91.6;;6;330
BONGOYO;2020-11-28 18:00:00;-12.7;91.5;;6;5
BONGOYO;2020-11-28 21:00:00;-12.4;91.6;;6;20
BONGOYO;2020-11-29 00:00:00;-12.1;91.7;;4;325
BONGOYO;2020-11-29 03:00:00;-12;91.4;;7;285
BONGOYO;2020-11-29 06:00:00;-11.9;91;;7;310
BONGOYO;2020-11-29 09:00:00;-11.5;90.8;;8;335
BONGOYO;2020-11-29 12:00:00;-11.2;90.7;;6;330
BONGOYO;2020-11-29 15:00:00;-11.1;90.5;;4;295
BONGOYO;2020-11-29 18:00:00;-11;90.3;;4;285
BONGOYO;2020-11-29 21:00:00;-11;90.1;;4;285
JOSHUA;2021-01-13 00:00:00;-11.5;99;;6;275
JOSHUA;2021-01-13 03:00:00;-11.5;98.7;;6;270
JOSHUA;2021-01-13 06:00:00;-11.5;98.4;;6;255
JOSHUA;2021-01-13 09:00:00;-11.6;98.1;;6;245
JOSHUA;2021-01-13 12:00:00;-11.8;97.8;;5;245
JOSHUA;2021-01-13 15:00:00;-11.9;97.6;;5;230
JOSHUA;2021-01-13 18:00:00;-12.1;97.5;25;6;205
JOSHUA;2021-01-13 21:00:00;-12.4;97.4;25;8;200
JOSHUA;2021-01-14 00:00:00;-12.8;97.2;25;7;205
JOSHUA;2021-01-14 03:00:00;-13.1;97;25;6;220
JOSHUA;2021-01-14 06:00:00;-13.3;96.8;25;7;220
JOSHUA;2021-01-14 09:00:00;-13.6;96.6;28;7;215
JOSHUA;2021-01-14 12:00:00;-13.9;96.4;30;7;210
JOSHUA;2021-01-14 15:00:00;-14.2;96.3;30;6;205
JOSHUA;2021-01-14 18:00:00;-14.4;96.2;30;6;215
JOSHUA;2021-01-14 21:00:00;-14.6;96;30;5;230
JOSHUA;2021-01-15 00:00:00;-14.8;95.7;30;5;230
JOSHUA;2021-01-15 03:00:00;-14.9;95.5;30;6;225
JOSHUA;2021-01-15 06:00:00;-15.2;95.3;30;7;220
JOSHUA;2021-01-15 09:00:00;-15.4;95.1;30;7;220
JOSHUA;2021-01-15 12:00:00;-15.7;94.8;30;7;225
JOSHUA;2021-01-15 15:00:00;-16;94.5;33;7;230
JOSHUA;2021-01-15 18:00:00;-16.2;94.2;35;7;240
JOSHUA;2021-01-15 21:00:00;-16.4;93.9;33;8;245
JOSHUA;2021-01-16 00:00:00;-16.5;93.5;30;8;245
JOSHUA;2021-01-16 03:00:00;-16.7;93.1;33;8;245
JOSHUA;2021-01-16 06:00:00;-16.9;92.7;35;7;245
JOSHUA;2021-01-16 09:00:00;-17;92.4;35;6;245
JOSHUA;2021-01-16 12:00:00;-17.1;92.2;35;6;250
JOSHUA;2021-01-16 15:00:00;-17.2;91.8;35;7;245
JOSHUA;2021-01-16 18:00:00;-17.4;91.5;35;8;240
JOSHUA;2021-01-16 21:00:00;-17.7;91.1;35;9;230
JOSHUA;2021-01-17 00:00:00;-17.9;90.8;35;8;235
JOSHUA;2021-01-17 03:00:00;-18.1;90.4;38;7;235
JOSHUA;2021-01-17 06:00:00;-18.3;90.1;40;8;235
MARIAN 2;2021-02-22 06:00:00;-12.9;127.7;15;17;275
MARIAN 2;2021-02-22 09:00:00;-12.9;126.8;15;17;275
MARIAN 2;2021-02-22 12:00:00;-12.8;126;15;15;275
MARIAN 2;2021-02-22 15:00:00;-12.8;125.2;15;15;270
MARIAN 2;2021-02-22 18:00:00;-12.8;124.5;15;15;260
MARIAN 2;2021-02-22 21:00:00;-13;123.7;15;17;255
MARIAN 2;2021-02-23 00:00:00;-13.2;122.8;15;18;260
MARIAN 2;2021-02-23 03:00:00;-13.3;121.9;15;19;265
MARIAN 2;2021-02-23 06:00:00;-13.3;120.9;15;22;270
MARIAN 2;2021-02-23 09:00:00;-13.3;119.7;15;24;270
MARIAN 2;2021-02-23 12:00:00;-13.3;118.4;15;23;270
MARIAN 2;2021-02-23 15:00:00;-13.3;117.3;15;20;275
MARIAN 2;2021-02-23 18:00:00;-13.2;116.3;15;18;280
MARIAN 2;2021-02-23 21:00:00;-13;115.5;15;17;285
MARIAN 2;2021-02-24 00:00:00;-12.8;114.6;15;18;275
MARIAN 2;2021-02-24 03:00:00;-12.8;113.6;18;21;270
MARIAN 2;2021-02-24 06:00:00;-12.8;112.4;20;25;270
MARIAN 2;2021-02-24 09:00:00;-12.7;111;23;26;280
MARIAN 2;2021-02-24 12:00:00;-12.5;109.8;25;21;285
MARIAN 2;2021-02-24 15:00:00;-12.2;108.9;28;16;280
MARIAN 2;2021-02-24 18:00:00;-12.2;108.2;30;13;270
MARIAN 2;2021-02-24 21:00:00;-12.2;107.6;30;13;260
MARIAN 2;2021-02-25 00:00:00;-12.4;107;30;12;250
MARIAN 2;2021-02-25 03:00:00;-12.7;106.4;30;13;245
MARIAN 2;2021-02-25 06:00:00;-13;105.8;30;15;250
MARIAN 2;2021-02-25 09:00:00;-13.2;104.9;30;18;255
MARIAN 2;2021-02-25 12:00:00;-13.4;104;30;19;255
MARIAN 2;2021-02-25 15:00:00;-13.6;103.1;33;18;255
MARIAN 2;2021-02-25 18:00:00;-13.8;102.2;35;18;255
MARIAN 2;2021-02-25 21:00:00;-14;101.3;38;18;255
MARIAN 2;2021-02-26 00:00:00;-14.2;100.5;40;17;260
MARIAN 2;2021-02-26 03:00:00;-14.3;99.6;43;16;265
MARIAN 2;2021-02-26 06:00:00;-14.4;98.8;45;17;265
MARIAN 2;2021-02-26 09:00:00;-14.5;97.9;48;17;265
MARIAN 2;2021-02-26 12:00:00;-14.5;97.1;50;14;270
MARIAN 2;2021-02-26 15:00:00;-14.5;96.5;53;11;265
MARIAN 2;2021-02-26 18:00:00;-14.6;96;55;10;265
MARIAN 2;2021-02-26 21:00:00;-14.6;95.4;58;10;255
MARIAN 2;2021-02-27 00:00:00;-14.8;95;60;10;245
MARIAN 2;2021-02-27 03:00:00;-15;94.5;63;10;240
MARIAN 2;2021-02-27 06:00:00;-15.3;94.1;65;9;230
MARIAN 2;2021-02-27 09:00:00;-15.6;93.7;68;9;230
MARIAN 2;2021-02-27 12:00:00;-15.9;93.4;70;9;235
MARIAN 2;2021-02-27 15:00:00;-16.2;93;73;9;235
MARIAN 2;2021-02-27 18:00:00;-16.4;92.6;75;7;230
MARIAN 2;2021-02-27 21:00:00;-16.6;92.4;78;6;225
MARIAN 2;2021-02-28 00:00:00;-16.8;92.2;80;5;230
MARIAN 2;2021-02-28 03:00:00;-17;92;80;5;235
MARIAN 2;2021-02-28 06:00:00;-17.1;91.8;80;5;230
MARIAN 2;2021-02-28 09:00:00;-17.3;91.6;85;6;225
MARIAN 2;2021-02-28 12:00:00;-17.5;91.4;90;5;230
MARIAN 2;2021-02-28 15:00:00;-17.6;91.1;88;5;245
MARIAN 2;2021-02-28 18:00:00;-17.7;90.9;85;5;255
MARIAN 2;2021-02-28 21:00:00;-17.8;90.6;83;5;260
MARIAN 2;2021-03-01 00:00:00;-17.8;90.4;80;4;260
MARIAN 2;2021-03-01 03:00:00;-17.8;90.2;78;3;255
MARIAN 2;2021-03-01 06:00:00;-17.9;90;75;4;240
MARIAN 2;2021-03-02 12:00:00;-18.6;90.1;70;3;90
MARIAN 2;2021-03-02 15:00:00;-18.6;90.2;68;3;100
MARIAN 2;2021-03-02 18:00:00;-18.7;90.3;65;3;110
MARIAN 2;2021-03-02 21:00:00;-18.7;90.5;60;4;110
MARIAN 2;2021-03-03 00:00:00;-18.8;90.8;55;6;110
MARIAN 2;2021-03-03 03:00:00;-18.9;91.1;53;6;110
MARIAN 2;2021-03-03 06:00:00;-19;91.4;50;6;105
MARIAN 2;2021-03-03 09:00:00;-19.1;91.7;50;6;110
MARIAN 2;2021-03-03 12:00:00;-19.2;92;50;7;125
MARIAN 2;2021-03-03 15:00:00;-19.5;92.3;50;9;135
MARIAN 2;2021-03-03 18:00:00;-19.8;92.6;50;8;135
SEROJA;2021-04-02 12:00:00;-11.1;122.1;20;1;60
SEROJA;2021-04-02 15:00:00;-11.1;122.2;23;1;45
SEROJA;2021-04-02 18:00:00;-11;122.2;25;2;30
SEROJA;2021-04-02 21:00:00;-10.9;122.3;25;4;35
SEROJA;2021-04-03 00:00:00;-10.7;122.4;25;5;55
SEROJA;2021-04-03 03:00:00;-10.6;122.7;25;7;80
SEROJA;2021-04-03 06:00:00;-10.6;123.1;25;8;95
SEROJA;2021-04-03 09:00:00;-10.6;123.5;28;6;105
SEROJA;2021-04-03 12:00:00;-10.7;123.7;30;3;90
SEROJA;2021-04-03 15:00:00;-10.7;123.8;30;1;25
SEROJA;2021-04-03 18:00:00;-10.6;123.8;30;1;5
SEROJA;2021-04-03 21:00:00;-10.6;123.8;33;1;25
SEROJA;2021-04-04 00:00:00;-10.6;123.8;35;1;335
SEROJA;2021-04-04 03:00:00;-10.5;123.7;35;2;330
SEROJA;2021-04-04 06:00:00;-10.4;123.7;35;3;305
SEROJA;2021-04-04 09:00:00;-10.3;123.5;35;4;290
SEROJA;2021-04-04 12:00:00;-10.3;123.3;35;3;280
SEROJA;2021-04-04 15:00:00;-10.3;123.2;38;2;235
SEROJA;2021-04-04 18:00:00;-10.4;123.1;40;4;235
SEROJA;2021-04-04 21:00:00;-10.5;122.8;43;7;240
SEROJA;2021-04-05 00:00:00;-10.7;122.5;45;6;245
SEROJA;2021-04-05 03:00:00;-10.8;122.2;48;5;255
SEROJA;2021-04-05 06:00:00;-10.9;122;50;5;250
SEROJA;2021-04-05 09:00:00;-10.9;121.7;50;6;250
SEROJA;2021-04-05 12:00:00;-11.1;121.4;50;8;255
SEROJA;2021-04-05 15:00:00;-11.1;120.9;53;9;260
SEROJA;2021-04-05 18:00:00;-11.2;120.5;55;8;270
SEROJA;2021-04-05 21:00:00;-11.1;120.1;58;6;280
SEROJA;2021-04-06 00:00:00;-11.1;119.8;60;5;250
SEROJA;2021-04-06 03:00:00;-11.3;119.6;53;5;215
SEROJA;2021-04-06 06:00:00;-11.5;119.5;45;5;210
SEROJA;2021-04-06 09:00:00;-11.7;119.3;43;5;215
SEROJA;2021-04-06 12:00:00;-12;119.2;40;5;205
SEROJA;2021-04-06 15:00:00;-12.2;119.1;38;6;205
SEROJA;2021-04-06 18:00:00;-12.5;119;35;10;225
SEROJA;2021-04-06 21:00:00;-12.9;118.4;33;14;235
SEROJA;2021-04-07 00:00:00;-13.3;117.8;30;15;235
SEROJA;2021-04-07 03:00:00;-13.8;117.2;30;14;230
SEROJA;2021-04-07 06:00:00;-14.2;116.7;30;13;230
SEROJA;2021-04-07 09:00:00;-14.6;116.2;30;12;235
SEROJA;2021-04-07 12:00:00;-14.9;115.7;30;15;235
SEROJA;2021-04-07 15:00:00;-15.4;115;30;17;240
SEROJA;2021-04-07 18:00:00;-15.8;114.2;30;18;250
SEROJA;2021-04-07 21:00:00;-15.9;113.2;33;17;260
SEROJA;2021-04-08 00:00:00;-16.1;112.4;35;13;245
SEROJA;2021-04-08 03:00:00;-16.4;112;35;9;220
SEROJA;2021-04-08 06:00:00;-16.8;111.8;35;9;210
SEROJA;2021-04-08 09:00:00;-17.2;111.6;35;9;210
SEROJA;2021-04-08 12:00:00;-17.6;111.4;35;9;200
SEROJA;2021-04-08 15:00:00;-18.1;111.2;35;10;195
SEROJA;2021-04-08 18:00:00;-18.6;111.1;35;11;215
SEROJA;2021-04-08 21:00:00;-19;110.6;38;12;230
SEROJA;2021-04-09 00:00:00;-19.3;110.1;40;10;230
SEROJA;2021-04-09 03:00:00;-19.6;109.7;43;8;230
SEROJA;2021-04-09 06:00:00;-19.8;109.5;45;6;235
SEROJA;2021-04-09 09:00:00;-19.9;109.2;45;5;240
ODETTE;2021-04-03 00:00:00;-10.4;102.7;15;4;110
ODETTE;2021-04-03 03:00:00;-10.5;102.9;18;4;115
ODETTE;2021-04-03 06:00:00;-10.6;103.1;20;5;130
ODETTE;2021-04-03 09:00:00;-10.8;103.3;20;6;130
ODETTE;2021-04-03 12:00:00;-11;103.6;20;9;115
ODETTE;2021-04-03 15:00:00;-11.1;104.1;25;12;115
ODETTE;2021-04-03 18:00:00;-11.6;104.7;30;13;145
ODETTE;2021-04-03 21:00:00;-12.2;104.9;33;12;170
ODETTE;2021-04-04 00:00:00;-12.8;104.9;35;11;190
ODETTE;2021-04-04 03:00:00;-13.2;104.7;35;9;200
ODETTE;2021-04-04 06:00:00;-13.6;104.6;35;6;185
ODETTE;2021-04-04 09:00:00;-13.9;104.7;35;6;155
ODETTE;2021-04-04 12:00:00;-14.1;104.9;35;5;155
ODETTE;2021-04-04 15:00:00;-14.3;104.9;35;5;165
ODETTE;2021-04-04 18:00:00;-14.6;105;35;5;165
ODETTE;2021-04-04 21:00:00;-14.9;105.1;35;5;170
ODETTE;2021-04-05 00:00:00;-15.1;105.1;35;5;175
ODETTE;2021-04-05 03:00:00;-15.3;105.1;38;4;0
ODETTE;2021-04-05 06:00:00;-15.5;105.1;40;4;175
ODETTE;2021-04-05 09:00:00;-15.7;105.1;40;5;170
ODETTE;2021-04-05 12:00:00;-16;105.2;40;5;160
ODETTE;2021-04-05 15:00:00;-16.2;105.3;40;4;150
ODETTE;2021-04-05 18:00:00;-16.3;105.4;40;3;160
ODETTE;2021-04-05 21:00:00;-16.4;105.4;40;1;0
ODETTE;2021-04-06 00:00:00;-16.4;105.4;40;1;50
ODETTE;2021-04-06 03:00:00;-16.3;105.5;38;2;50
ODETTE;2021-04-06 06:00:00;-16.3;105.6;35;4;80
ODETTE;2021-04-06 09:00:00;-16.2;105.9;35;4;95
ODETTE;2021-04-06 12:00:00;-16.3;106.1;35;2;150
ODETTE;2021-04-06 15:00:00;-16.4;106;35;3;230
ODETTE;2021-04-06 18:00:00;-16.5;105.8;35;2;265
ODETTE;2021-04-06 21:00:00;-16.4;105.7;35;2;335
ODETTE;2021-04-07 00:00:00;-16.3;105.7;35;3;350
ODETTE;2021-04-07 03:00:00;-16.2;105.7;35;2;350
ODETTE;2021-04-07 06:00:00;-16.1;105.7;35;1;60
ODETTE;2021-04-07 09:00:00;-16.1;105.8;38;1;135
ODETTE;2021-04-07 12:00:00;-16.2;105.8;40;1;190
ODETTE;2021-04-07 15:00:00;-16.2;105.7;40;1;270
ODETTE;2021-04-07 18:00:00;-16.2;105.7;40;1;0
ODETTE;2021-04-07 21:00:00;-16.1;105.8;38;2;25
ODETTE;2021-04-08 00:00:00;-16;105.8;35;4;325
ODETTE;2021-04-08 03:00:00;-15.8;105.6;35;6;315
ODETTE;2021-04-08 06:00:00;-15.6;105.4;35;6;345
ODETTE;2021-04-08 09:00:00;-15.2;105.4;38;8;25
ODETTE;2021-04-08 12:00:00;-14.9;105.7;40;10;50
ODETTE;2021-04-08 15:00:00;-14.5;106.1;43;12;65
ODETTE;2021-04-08 18:00:00;-14.4;106.8;45;11;75
ODETTE;2021-04-08 21:00:00;-14.3;107.3;48;11;95
ODETTE;2021-04-09 00:00:00;-14.4;107.9;50;13;105
ODETTE;2021-04-09 03:00:00;-14.6;108.5;50;15;110
ODETTE;2021-04-09 06:00:00;-15;109.3;50;16;115
ODETTE;2021-04-09 09:00:00;-15.3;110.1;45;17;120
ODETTE;2021-04-09 12:00:00;-15.8;110.8;40;18;125
ODETTE;2021-04-09 15:00:00;-16.3;111.6;40;19;135
ODETTE;2021-04-09 18:00:00;-17.1;112.2;40;19;150
ODETTE;2021-04-09 21:00:00;-17.9;112.6;38;20;160
ODETTE;2021-04-10 00:00:00;-19;112.9;35;22;170
ODETTE;2021-04-10 03:00:00;-20;113;35;23;180
PADDY 2;2021-11-19 06:00:00;-9.8;103.1;20;11;145
PADDY 2;2021-11-19 09:00:00;-10.2;103.4;20;9;140
PADDY 2;2021-11-19 12:00:00;-10.5;103.7;20;5;110
PADDY 2;2021-11-19 15:00:00;-10.4;103.9;20;5;80
PADDY 2;2021-11-19 18:00:00;-10.4;104.1;20;5;85
PADDY 2;2021-11-19 21:00:00;-10.4;104.4;20;5;100
PADDY 2;2021-11-20 00:00:00;-10.5;104.6;20;4;95
PADDY 2;2021-11-20 03:00:00;-10.5;104.8;20;4;95
PADDY 2;2021-11-20 06:00:00;-10.5;105;20;4;105
PADDY 2;2021-11-20 09:00:00;-10.6;105.2;20;5;115
PADDY 2;2021-11-20 12:00:00;-10.7;105.5;20;6;130
PADDY 2;2021-11-20 15:00:00;-10.9;105.7;23;6;140
PADDY 2;2021-11-20 18:00:00;-11.2;105.9;25;5;140
PADDY 2;2021-11-20 21:00:00;-11.3;106;25;4;135
PADDY 2;2021-11-21 00:00:00;-11.4;106.1;25;3;110
PADDY 2;2021-11-21 03:00:00;-11.4;106.3;25;4;95
PADDY 2;2021-11-21 06:00:00;-11.5;106.5;25;6;125
PADDY 2;2021-11-21 09:00:00;-11.7;106.8;28;8;140
PADDY 2;2021-11-21 12:00:00;-12.1;107.1;30;8;135
PADDY 2;2021-11-21 15:00:00;-12.3;107.3;33;7;130
PADDY 2;2021-11-21 18:00:00;-12.5;107.6;35;6;130
PADDY 2;2021-11-21 21:00:00;-12.7;107.8;38;5;135
PADDY 2;2021-11-22 00:00:00;-12.9;108;40;5;150
PADDY 2;2021-11-22 03:00:00;-13.1;108;40;5;170
PADDY 2;2021-11-22 06:00:00;-13.3;108.1;40;3;0
PADDY 2;2021-11-22 09:00:00;-13.4;108;40;2;210
PADDY 2;2021-11-22 12:00:00;-13.5;108;40;2;235
PADDY 2;2021-11-22 15:00:00;-13.5;107.8;40;3;240
PADDY 2;2021-11-22 18:00:00;-13.6;107.7;40;3;250
PADDY 2;2021-11-22 21:00:00;-13.6;107.6;40;2;260
PADDY 2;2021-11-23 00:00:00;-13.7;107.5;40;2;245
PADDY 2;2021-11-23 03:00:00;-13.7;107.3;43;2;230
PADDY 2;2021-11-23 06:00:00;-13.8;107.3;45;2;240
PADDY 2;2021-11-23 09:00:00;-13.8;107.1;45;2;255
PADDY 2;2021-11-23 12:00:00;-13.9;107.1;45;2;260
PADDY 2;2021-11-23 15:00:00;-13.9;107;40;2;255
PADDY 2;2021-11-23 18:00:00;-13.9;106.9;35;2;250
PADDY 2;2021-11-23 21:00:00;-13.9;106.8;30;2;245
PADDY 2;2021-11-24 00:00:00;-14;106.7;25;4;235
PADDY 2;2021-11-24 03:00:00;-14.2;106.5;25;5;235
PADDY 2;2021-11-24 06:00:00;-14.3;106.2;25;5;260
PADDY 2;2021-11-24 09:00:00;-14.3;105.9;25;5;280
PADDY 2;2021-11-24 12:00:00;-14.2;105.7;25;6;275
PADDY 2;2021-11-24 15:00:00;-14.2;105.4;25;6;265
PADDY 2;2021-11-24 18:00:00;-14.3;105.1;25;6;265
PADDY 2;2021-11-24 21:00:00;-14.3;104.7;25;6;265
PADDY 2;2021-11-25 00:00:00;-14.3;104.4;25;6;260
PADDY 2;2021-11-25 03:00:00;-14.4;104.1;23;7;250
PADDY 2;2021-11-25 06:00:00;-14.5;103.7;20;9;260
PADDY 2;2021-11-25 09:00:00;-14.5;103.2;20;11;270
PADDY 2;2021-11-25 12:00:00;-14.5;102.6;20;11;275
TERATAI;2021-11-29 12:00:00;-6.7;101.1;;3;90
TERATAI;2021-11-29 15:00:00;-6.7;101.3;;4;85
TERATAI;2021-11-29 18:00:00;-6.7;101.5;25;4;85
TERATAI;2021-11-29 21:00:00;-6.7;101.6;25;4;95
TERATAI;2021-11-30 00:00:00;-6.7;101.8;25;5;100
TERATAI;2021-11-30 03:00:00;-6.8;102.1;28;5;115
TERATAI;2021-11-30 06:00:00;-6.9;102.3;30;5;135
TERATAI;2021-11-30 09:00:00;-7.1;102.4;30;6;160
TERATAI;2021-11-30 12:00:00;-7.5;102.5;30;7;170
TERATAI;2021-11-30 15:00:00;-7.8;102.6;35;8;175
TERATAI;2021-11-30 18:00:00;-8.3;102.6;40;8;180
TERATAI;2021-11-30 21:00:00;-8.6;102.6;40;7;185
TERATAI;2021-12-01 00:00:00;-8.9;102.6;40;6;185
TERATAI;2021-12-01 03:00:00;-9.2;102.5;40;5;190
TERATAI;2021-12-01 06:00:00;-9.4;102.5;40;4;215
TERATAI;2021-12-01 09:00:00;-9.5;102.3;40;4;235
TERATAI;2021-12-01 12:00:00;-9.6;102.1;40;4;240
TERATAI;2021-12-01 15:00:00;-9.7;102;38;3;245
TERATAI;2021-12-01 18:00:00;-9.8;101.8;35;5;250
TERATAI;2021-12-01 21:00:00;-9.9;101.5;35;6;255
TERATAI;2021-12-02 00:00:00;-9.9;101.2;35;5;270
TERATAI;2021-12-02 03:00:00;-9.8;101;33;4;300
TERATAI;2021-12-02 06:00:00;-9.7;100.9;30;4;310
TERATAI;2021-12-02 09:00:00;-9.6;100.7;28;5;305
TERATAI;2021-12-02 12:00:00;-9.4;100.5;25;7;295
TERATAI;2021-12-02 15:00:00;-9.3;100.1;23;8;290
TERATAI;2021-12-02 18:00:00;-9.2;99.7;20;7;285
TERATAI;2021-12-02 21:00:00;-9.1;99.4;20;6;280
TERATAI;2021-12-03 00:00:00;-9.1;99.1;20;5;280
TERATAI;2021-12-03 03:00:00;-9;98.8;20;6;280
TERATAI;2021-12-03 06:00:00;-9;98.6;20;6;285
TERATAI;2021-12-03 09:00:00;-8.8;98.2;20;7;290
TERATAI;2021-12-03 12:00:00;-8.7;97.9;20;7;290
TERATAI;2021-12-03 15:00:00;-8.6;97.6;20;7;285
TERATAI;2021-12-03 18:00:00;-8.6;97.3;20;6;280
TERATAI;2021-12-03 21:00:00;-8.5;97;20;5;280
TERATAI;2021-12-04 00:00:00;-8.5;96.8;20;4;285
TERATAI;2021-12-04 03:00:00;-8.4;96.6;20;3;300
TERATAI;2021-12-04 06:00:00;-8.3;96.5;20;2;5
TERATAI;2021-12-04 09:00:00;-8.2;96.6;20;4;50
TERATAI;2021-12-04 12:00:00;-8.1;96.8;20;6;60
TERATAI;2021-12-04 15:00:00;-7.9;97.1;20;6;60
TERATAI;2021-12-04 18:00:00;-7.8;97.4;20;6;60
TERATAI;2021-12-04 21:00:00;-7.6;97.5;18;5;60
TERATAI;2021-12-05 00:00:00;-7.5;97.8;15;5;60
TERATAI;2021-12-05 03:00:00;-7.4;98;15;6;75
TERATAI;2021-12-05 06:00:00;-7.4;98.3;15;10;100
TERATAI;2021-12-05 09:00:00;-7.5;98.9;15;15;110
